business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,scope,types,user_ratings_total,vicinity,opening_hours,photos,plus_code,permanently_closed
OPERATIONAL,"{'location': {'lat': -6.1164948, 'lng': 106.7898826}, 'viewport': {'northeast': {'lat': -6.115334770107278, 'lng': 106.7911496798927}, 'southwest': {'lat': -6.118034429892722, 'lng': 106.7884500201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/movies-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/movie_pinlet,Cinépolis Pluit Village,ChIJy7uOipUdai4RY24iFj4vVNU,4.4,ChIJy7uOipUdai4RY24iFj4vVNU,GOOGLE,"['movie_theater', 'point_of_interest', 'establishment']",1224,"Jl. Pluit Indah No.4, RT.1/RW.4, Pluit, Jkt Utara",,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110961554750741421938"">Roy Firmansyah</a>'], 'photo_reference': 'AZose0kusQfYe7X9rW2RFwE7sW4OFJr6XCqR97rw49_Wj2VaF0jhPEobiVFbOJXrHTGbquWQ1HldC4k8PBkLHOy0py6bUEJj-JMHao_1EDgdaOoGRIJLfDKID2Jk8TKXCJi2gotf_Zpu8-d9-IYhpLsTRiimpGrlpiviAiYUMjZSnC_kOBOQ', 'width': 5312}]","{'compound_code': 'VQMQ+CX Pluit, North Jakarta City, Jakarta', 'global_code': '6P58VQMQ+CX'}",
OPERATIONAL,"{'location': {'lat': -6.1025016, 'lng': 106.8733565}, 'viewport': {'northeast': {'lat': -6.101672670107278, 'lng': 106.87561535}, 'southwest': {'lat': -6.104372329892722, 'lng': 106.87260355}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau Coco Maroco,ChIJ6wmMfR8fai4Rr3VO_4We_oQ,5.0,ChIJ6wmMfR8fai4Rr3VO_4We_oQ,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"VVWF+X8, North Jakarta City",,,,
OPERATIONAL,"{'location': {'lat': -6.1459584, 'lng': 106.8787987}, 'viewport': {'northeast': {'lat': -6.144909620107277, 'lng': 106.8801956798927}, 'southwest': {'lat': -6.147609279892721, 'lng': 106.8774960201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau Sunter,ChIJU1jF0uT1aS4RCpRHL8B9tao,4.6,ChIJU1jF0uT1aS4RCpRHL8B9tao,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",3235,"VV3H+JG7, Danau Sunter, RT.11/RW.11, Sunter Jaya, Jkt Utara",{'open_now': True},"[{'height': 2604, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109259825849444341133"">fokus fokus</a>'], 'photo_reference': 'AZose0m7PBnS4qHJpukiLK0DOF-JCcYnj8kCJGCT6SItF1v0pbfBnMBManFlZQXxHrxUTnxhk9MC6jnH3h9kZlIH1OTk9OXMBn0lvcKvWUuC8h4O6ZRd_7emQuxtOsiqaB0RUi6jx4IlAuEOkR-js8ndXXsR_57LjWcUtt0h7VzNq2cg_omv', 'width': 4624}]",,
OPERATIONAL,"{'location': {'lat': -6.1483333, 'lng': 106.8669444}, 'viewport': {'northeast': {'lat': -6.146983470107278, 'lng': 106.8682942298927}, 'southwest': {'lat': -6.149683129892722, 'lng': 106.8655945701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau Sunter Barat,ChIJAcQk-231aS4RYIuP-jxM8rA,4.8,ChIJAcQk-231aS4RYIuP-jxM8rA,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"VV28+MQ8, Danau Sunter Bar, RT.6/RW.12, Sunter Jaya, Jkt Utara",,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109259825849444341133"">fokus fokus</a>'], 'photo_reference': 'AZose0ldyKA6-aWALteRsdZrgbq9xsdLOkLWY1Yz-RPSqAAG3waFqMgokrw0KhjoCJPFscyoiDQMAsr3PWoaMNh3krS5_dpxGC3iNnjEBJO4vNCoBLtOIJNaBvOU_gnbasiJRTpaVEXpyAXSWSUuWUHHdADyznyKURF4QN3YfBLpq_4ajYE_', 'width': 3840}]",,
OPERATIONAL,"{'location': {'lat': -6.1435536, 'lng': 106.8592138}, 'viewport': {'northeast': {'lat': -6.142257170107277, 'lng': 106.8605749298927}, 'southwest': {'lat': -6.144956829892721, 'lng': 106.8578752701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sunter Aquarium,ChIJKYgXuXb1aS4RtMaMFmzMn2w,4.3,ChIJKYgXuXb1aS4RtMaMFmzMn2w,GOOGLE,"['aquarium', 'point_of_interest', 'establishment']",3,"Jl. Agung Jaya 4 No.48, RT.10/RW.10, Sunter Agung, Jkt Utara",{'open_now': True},"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114118819492670853712"">A Google User</a>'], 'photo_reference': 'AZose0k0JIwdK7MCT3iE0t77HWmYff_OBZisPTUmnVCbQ8_goOx0JARC5WyuiyfVGGdl-dmCsJdukMMP-ivHKXB3icmFHsvI9T4ubZoL9NI04tuo4oe-NljlQ5zASOM46VqWqIVnmSzZkQw43EGt1_DeOe4lufEaP_M82iF6x3m-JPWPbzZb', 'width': 1280}]","{'compound_code': 'VV45+HM Sunter Agung, North Jakarta City, Jakarta', 'global_code': '6P58VV45+HM'}",
CLOSED_TEMPORARILY,"{'location': {'lat': -6.141894199999999, 'lng': 106.8685466}, 'viewport': {'northeast': {'lat': -6.140544370107277, 'lng': 106.8698964298927}, 'southwest': {'lat': -6.143244029892721, 'lng': 106.8671967701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,rumah kudanil,ChIJgz_kNqD1aS4RlYJxDUzWb0I,3.0,ChIJgz_kNqD1aS4RlYJxDUzWb0I,GOOGLE,"['zoo', 'point_of_interest', 'establishment']",2,"Paradise Timur Raya No.15, RT.15/RW.13, Sunter Agung, Jkt Utara",,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102146630267400413476"">Lia Pasaribu</a>'], 'photo_reference': 'AZose0nBvuOOeYJqYMdVbs0t-y_2y0DRYRcHHq3egLeKglkGbGXUUqSi9eO3c68-Y7gfyZ3UnjLHhn0k0UI0NMbc6qd-XpAYCsyc6F5-8JUcfdObVXjmhma9eydBLlfq2C13v_sHh5hVlr0jsLjkNmeiFDvvGUfHziDlD4YFOVOjEZvmKV9w', 'width': 440}]","{'compound_code': 'VV59+6C Sunter Agung, North Jakarta City, Jakarta', 'global_code': '6P58VV59+6C'}",True
OPERATIONAL,"{'location': {'lat': -6.116432199999999, 'lng': 106.8573286}, 'viewport': {'northeast': {'lat': -6.115082370107277, 'lng': 106.8586784298927}, 'southwest': {'lat': -6.11778202989272, 'lng': 106.8559787701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Karnaval Ancol,ChIJK70EMTQeai4RPl9P3K2kmJI,4.5,ChIJK70EMTQeai4RPl9P3K2kmJI,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",2337,"VVM4+CWG, Jl. Pantai Karnaval Ancol, Ancol, Jkt Utara",,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117533667666449247142"">A Google User</a>'], 'photo_reference': 'AZose0nlXN60Ec3dJ1BhiBpVsYmEE9nJZ23qpMkT35BOxcWFF1ehgEVWhZ0QsCy6Ax4TFLzTzgvukl5aC1THWTgBLeK4YGeTCIVHGpRjKhS7-8W4fMk52aggXQZUHW1tnAzNJo4O8ZnzIHE258lJ1TEs3Y-x3kG17tvD2yEem-WGny8LaXL8', 'width': 3264}]",,
OPERATIONAL,"{'location': {'lat': -6.117333200000001, 'lng': 106.8579951}, 'viewport': {'northeast': {'lat': -6.116046870107279, 'lng': 106.8593783798927}, 'southwest': {'lat': -6.118746529892723, 'lng': 106.8566787201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Impian Jaya Ancol,ChIJV13T9zYeai4RlhpJBj3BhXE,4.6,ChIJV13T9zYeai4RlhpJBj3BhXE,GOOGLE,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",4904,"VVM5+359, Ancol, Jkt Utara",{'open_now': True},"[{'height': 3016, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115835914492260673660"">Ricky _737</a>'], 'photo_reference': 'AZose0mInwj5tFHDYhxIbZZXpjGQ-2e1UZsHRcX6rX417CGQUWLxRLnIsVcLTu1wh58-BJvKG2CyffcBue4PgiTPyrpAHkJ3Pdkc8JoNW1F8ycJcD4E817tuk7u2xwpi6cRfCsFqS9apKMxuhd4iQVryYiXxc6YH0uXjuk4XubyhXEVymCrc', 'width': 4032}]",,
OPERATIONAL,"{'location': {'lat': -6.1270318, 'lng': 106.8725706}, 'viewport': {'northeast': {'lat': -6.125708670107278, 'lng': 106.8740823298927}, 'southwest': {'lat': -6.128408329892722, 'lng': 106.8713826701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau Cincin,ChIJKzWcE1Efai4RvbkJOOqa9ys,4.6,ChIJKzWcE1Efai4RvbkJOOqa9ys,GOOGLE,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",456,"Jl. Warakas VI Gg. 17 No.6, RW.5, Papanggo, Jkt Utara",{},"[{'height': 5202, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111228571698563483915"">Peter Kambey</a>'], 'photo_reference': 'AZose0n8azFwvZI5JhIetCWN90459Av_-i4zejuyZM0v72lMa8S7xB9-nZ6UYoqmP8f1f9zKjTGC63UfqeAaM8eS7787a7DrsoHpFACnqD3wlX6cVMv42tagUB5YPwlF0Y2ZkmfasXQb-zoAhAXxoWBinJnGYPSJ_Gl1r3UrYVFv3sAMBTob', 'width': 9248}]","{'compound_code': 'VVFF+52 Papanggo, North Jakarta City, Jakarta', 'global_code': '6P58VVFF+52'}",
OPERATIONAL,"{'location': {'lat': -6.117534399999999, 'lng': 106.857313}, 'viewport': {'northeast': {'lat': -6.116158670107278, 'lng': 106.8586669798927}, 'southwest': {'lat': -6.118858329892721, 'lng': 106.8559673201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Alive Museum Ancol,ChIJtQCUlDYeai4RBl7pBSY0M74,4.3,ChIJtQCUlDYeai4RBl7pBSY0M74,GOOGLE,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",1192,"Ancol Beach City Mall, 3rd Floor Jalan Ancol Beach City Pademangan, Ancol, Jkt Utara",{'open_now': True},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109082622826225053999"">Ahmad Sere</a>'], 'photo_reference': 'AZose0lOmVchuKbK2e47ZZp9i3Ej5llUkkaWuAGpCl3y56Nduo9RZPJaaf2uZM6v8lkXB9H5y60rGZSa9htAaorVqM6im-o1LnEXdFREGplb7WI7Q6DK6sh-t7EMQzQ5C9gpRNB5kRfvLZSnWfgW2XZVldGBdRjneMm8OAIT9j07IkfJMkhZ', 'width': 2448}]","{'compound_code': 'VVJ4+XW Ancol, North Jakarta City, Jakarta', 'global_code': '6P58VVJ4+XW'}",
OPERATIONAL,"{'location': {'lat': -6.130709500000001, 'lng': 106.8918838}, 'viewport': {'northeast': {'lat': -6.129359670107279, 'lng': 106.8932336298927}, 'southwest': {'lat': -6.132059329892723, 'lng': 106.8905339701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PEMANCINGAN GALAPUNG BANGOR 6161,ChIJ_4Go8k4fai4RFV-MpVKrkl4,5.0,ChIJ_4Go8k4fai4RFV-MpVKrkl4,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",11,"6, RT.6/RW.6, Sungai Bambu, Jkt Utara",{'open_now': False},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113240806984775173748"">Oktaviana Razoor</a>'], 'photo_reference': 'AZose0kc3CvWJVhdST9OriUmob_WW3-rRc0l-eU0B97u8QOmdDLqMPM9kv37TXdLwY_bGvUxWBTspC5I-LbfM6bEDK17R1tfcM_FOiUejr13EiasRQs3LZlze4ppAt4WDwzGPXRyFjGmKdbZtx-uIcml5JM_-BtrzJBFzu47d_e4zwLOQJe4', 'width': 1080}]","{'compound_code': 'VV9R+PQ Bambu River, North Jakarta City, Jakarta', 'global_code': '6P58VV9R+PQ'}",
OPERATIONAL,"{'location': {'lat': -6.1260007, 'lng': 106.896522}, 'viewport': {'northeast': {'lat': -6.124624820107278, 'lng': 106.8982307298927}, 'southwest': {'lat': -6.127324479892722, 'lng': 106.8955310701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Waduk Rawabadak,ChIJi7KdcnIfai4R82K2ABcJuHU,4.9,ChIJi7KdcnIfai4R82K2ABcJuHU,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",9,"Jl. Mindi (Pembangunan 1) No.20, RT.8/RW.4, Rawabadak Sel., Jkt Utara",,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114315208285038794051"">fajar</a>'], 'photo_reference': 'AZose0nN7cU2CJXu1zX5pi8x1j1JxtS3X8K-1DwlHwqxqvUyBLEAz9dtaXIh4_8sSbjfh0Ybr1h_dNB7VwzT5NDdibQxwURQSmFG4CBua5m5f2Zls13LA8QyClt3vgkPN0UUMQ32mL4EyDL-uOMI345rt3k1SX1fRpy2WgwvMArxNHZkSLA', 'width': 1080}]","{'compound_code': 'VVFW+HJ South Rawabadak, North Jakarta City, Jakarta', 'global_code': '6P58VVFW+HJ'}",
OPERATIONAL,"{'location': {'lat': -6.121919699999999, 'lng': 106.8964148}, 'viewport': {'northeast': {'lat': -6.120581720107277, 'lng': 106.8977947298927}, 'southwest': {'lat': -6.123281379892722, 'lng': 106.8950950701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemandangan Waduk Rawabadak,ChIJ-f91_90fai4R1zsDGb-6Dbk,4.0,ChIJ-f91_90fai4R1zsDGb-6Dbk,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"Jl. Ps. Ular No.44, RW.3, Rawabadak Utara, Jkt Utara",{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101445326422247878311"">abi migdad</a>'], 'photo_reference': 'AZose0maJ-oi3-aLXRe3jBGmUIhka0eZnEzj0UxBbNgWePTHivGQZlm7L47beYL9VGVHeb2_8ONK_HmjFsZlDlxtMVK_31svIAPtEpk8z8ZHmYHWDz04-rXiqvZXaACrVuRXIAOpVNY01uz_bRHK8XgwN65-eLBcgoUkxIct5ydllWDDT9A', 'width': 1872}]","{'compound_code': 'VVHW+6H North Rawabadak, North Jakarta City, Jakarta', 'global_code': '6P58VVHW+6H'}",
OPERATIONAL,"{'location': {'lat': -6.1380478, 'lng': 106.870402}, 'viewport': {'northeast': {'lat': -6.136581170107277, 'lng': 106.8719699298927}, 'southwest': {'lat': -6.139280829892721, 'lng': 106.8692702701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/movies-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/movie_pinlet,CGV Cinemas Sunter Mall,ChIJd2kZnW71aS4R_7ockCip5Nc,4.6,ChIJd2kZnW71aS4R_7ockCip5Nc,GOOGLE,"['movie_theater', 'point_of_interest', 'establishment']",2024,"Jl. Danau Sunter Utara Blok G7 No.Kav. II, RT.14/RW.13, Sunter Agung, Jkt Utara",,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104452431812294896128"">A Google User</a>'], 'photo_reference': 'AZose0lXBlX3RqKnBhhMXYnM7j7JSVTN2RNdCSJyScX9fHTnR4CnKKtlMEr04xh4HLosOesH7RMkKHEABkjBUTRFcyED5LfCrn0C0EV9ReTh77eM9G8OAdAIWsR8vixB7Ixd6SOTTDY7pIMgMIIMnkVo7T89RCXzHsS2urUDaj2i4EVJWKk', 'width': 4000}]","{'compound_code': 'VV6C+Q5 Sunter Agung, North Jakarta City, Jakarta', 'global_code': '6P58VV6C+Q5'}",
OPERATIONAL,"{'location': {'lat': -6.122040999999999, 'lng': 106.9053861}, 'viewport': {'northeast': {'lat': -6.120907870107277, 'lng': 106.9067233298927}, 'southwest': {'lat': -6.123607529892721, 'lng': 106.9040236701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,taman walang baru,ChIJAQh5D_ofai4RvTH3cPzmMnQ,4.4,ChIJAQh5D_ofai4RvTH3cPzmMnQ,GOOGLE,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",2068,"Jl. Walang Baru Raya, RT.2/RW.15, Tugu Utara, Jkt Utara",{'open_now': True},"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113987236783285472337"">abu halim</a>'], 'photo_reference': 'AZose0kHE9ZPfn0qJhVeBwT6lm0C73-eze0V8KnbUfccUvwZ-DqGysQz4Gp8Z_mVi6tIwMNUysNszfruU3dWRwlQ3JWCNjGrzKYbFe-uoL42sxcd0DFIPhzYSJWUhF8CC_AXsL731Sdl7uDKK1e1Yn_XTd2U7FneJsY9xHx8f4FlDebff0ha', 'width': 3264}]","{'compound_code': 'VWH4+55 North Tugu, North Jakarta City, Jakarta', 'global_code': '6P58VWH4+55'}",
OPERATIONAL,"{'location': {'lat': -6.1273779, 'lng': 106.9199656}, 'viewport': {'northeast': {'lat': -6.126223720107279, 'lng': 106.9214412798927}, 'southwest': {'lat': -6.128923379892723, 'lng': 106.9187416201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,NEW NBC,ChIJVZizoIAhai4Rmu2SD9F_KXs,4.3,ChIJVZizoIAhai4Rmu2SD9F_KXs,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",8,"Jl. Sungai Barito No.3, RW.1, Semper Bar., Jkt Utara",{'open_now': True},"[{'height': 810, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103788291124431586823"">A Google User</a>'], 'photo_reference': 'AZose0k_F2ksOxsm1JFRJuTkPVq4hUrQC3W6mL_S89wLN_pdxTN5j2KTY81Y4ldcSzEA2ELPzVlMQ9gdax3yFQasqdEHWCsjibSOEfQSJy0nPzSCojThk-oornM5WYLHgS8azfBkIg3DgJpuEq5grzrvNpYEB4z9qFKWZiBpCXiD8LBlfweM', 'width': 1080}]","{'compound_code': 'VWF9+2X West Semper, North Jakarta City, Jakarta', 'global_code': '6P58VWF9+2X'}",
OPERATIONAL,"{'location': {'lat': -6.116610499999999, 'lng': 106.9189892}, 'viewport': {'northeast': {'lat': -6.115294620107278, 'lng': 106.9203374298927}, 'southwest': {'lat': -6.117994279892722, 'lng': 106.9176377701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,kelapa gading aquarium,ChIJxcxJMXQhai4RnRRtyQXzbT4,5.0,ChIJxcxJMXQhai4RnRRtyQXzbT4,GOOGLE,"['aquarium', 'point_of_interest', 'establishment']",5,"Blk. R Gg. 1 No.53, RT.2/RW.8, Semper Bar., Jkt Utara",{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115927341752646566279"">Yonathan Susilo</a>'], 'photo_reference': 'AZose0mo2OmkX0iRQhhrS-tb5MjbjbVeTzrt0ukg7e37WgEnHJT12SPZCqyfPc45S_9AQv5O_EIDw8jjXIRyJeRsxdM_t6lWDYQh58dCVYLrXOmXrSa7gw70BED4TGwgeTEEFl9Emv2ej_rIhuORm454rwsYnAWI6uPBsUexqI8wMSPkkgbu', 'width': 1920}]","{'compound_code': 'VWM9+9H West Semper, North Jakarta City, Jakarta', 'global_code': '6P58VWM9+9H'}",
OPERATIONAL,"{'location': {'lat': -6.1225562, 'lng': 106.9160537}, 'viewport': {'northeast': {'lat': -6.121184770107278, 'lng': 106.9175459798927}, 'southwest': {'lat': -6.123884429892722, 'lng': 106.9148463201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/movies-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/movie_pinlet,KTM XXI,ChIJQ1pZ2xwgai4R1c7QHonO3oo,4.4,ChIJQ1pZ2xwgai4R1c7QHonO3oo,GOOGLE,"['movie_theater', 'point_of_interest', 'establishment']",3411,"Koja Trade Mall Lt. 2 Jl. Kramat Jaya Raya No.84 Tugu Utara Koja RT.2, RT.8/RW.17, Tugu Utara, Jkt Utara",,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106952329969755847514"">henry chen</a>'], 'photo_reference': 'AZose0l4tUHVlcl4vRsDuw06-OuWBruPR8-j9TaIL62KMvxGT0aWUNcJbETNRxgj7mzMUEgsShgIQE6QTzcVEZLxh5qHA4Ot6z0wRntGlLGDN5SIXkElso5EKZ1AmuovuzKNr0HEFAE_us4Op8NfFK58c3hsehcyLNLcSPMvEQHvxwkgKexK', 'width': 3264}]","{'compound_code': 'VWG8+XC North Tugu, North Jakarta City, Jakarta', 'global_code': '6P58VWG8+XC'}",
CLOSED_TEMPORARILY,"{'location': {'lat': -6.1172434, 'lng': 106.9117756}, 'viewport': {'northeast': {'lat': -6.115855570107279, 'lng': 106.9131271298927}, 'southwest': {'lat': -6.118555229892722, 'lng': 106.9104274701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,The Fish Den,ChIJg7yPjusfai4RU-3oc97u1e8,5.0,ChIJg7yPjusfai4RU-3oc97u1e8,GOOGLE,"['aquarium', 'point_of_interest', 'home_goods_store', 'store', 'establishment']",2,"Gg. 3 Blk. D Kelurahan No.14, RT.8/RW.10, Lagoa, Jkt Utara",,,"{'compound_code': 'VWM6+4P Lagoa, North Jakarta City, Jakarta', 'global_code': '6P58VWM6+4P'}",True
CLOSED_TEMPORARILY,"{'location': {'lat': -6.108795499999999, 'lng': 106.9176693}, 'viewport': {'northeast': {'lat': -6.107496970107278, 'lng': 106.9190212798927}, 'southwest': {'lat': -6.110196629892722, 'lng': 106.9163216201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/movies-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/movie_pinlet,Eks Bioskop Jaya,ChIJ47WPsZMhai4RxZTe-sr7Df8,5.0,ChIJ47WPsZMhai4RxZTe-sr7Df8,GOOGLE,"['movie_theater', 'point_of_interest', 'establishment']",1,"Jl. Pepaya 1 No.16, RT.13/RW.16, Semper Bar., Jkt Utara",,,"{'compound_code': 'VWR9+F3 West Semper, North Jakarta City, Jakarta', 'global_code': '6P58VWR9+F3'}",True
OPERATIONAL,"{'location': {'lat': -6.1395307, 'lng': 106.9033455}, 'viewport': {'northeast': {'lat': -6.138181870107278, 'lng': 106.9047003298927}, 'southwest': {'lat': -6.140881529892722, 'lng': 106.9020006701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jembatan kali betik,ChIJXyM2bPr1aS4Re4w2Z-vf5AI,5.0,ChIJXyM2bPr1aS4Re4w2Z-vf5AI,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"Jl. Gading Sengon Raya, RW.5, Klp. Gading Bar., Jkt Utara",{'open_now': True},,"{'compound_code': 'VW63+58 West Kelapa Gading, North Jakarta City, Jakarta', 'global_code': '6P58VW63+58'}",
OPERATIONAL,"{'location': {'lat': -6.1417229, 'lng': 106.9016535}, 'viewport': {'northeast': {'lat': -6.140409470107278, 'lng': 106.9030454798927}, 'southwest': {'lat': -6.143109129892721, 'lng': 106.9003458201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Yerushalayim Bible Artefacts Museum,ChIJbQVTWFD1aS4RWF5CHnJ0xE8,4.3,ChIJbQVTWFD1aS4RWF5CHnJ0xE8,GOOGLE,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",506,"JL. Raya Jl. Sengon No.54, RT.1/RW.022, Klp. Gading Bar., Jkt Utara",{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111769785896136461480"">Kang Sahriel</a>'], 'photo_reference': 'AZose0nBC2DZ_Sa33r29DjaHrt37gw8SqKtRmeX6g2bK-mp7Hodpnt8oUdU5MIaWCFZXfds947JhLYGz8esHzmyoqAAD9XYYwbCcnVUJGvZ6rtBRVPupRspPkBsB3_VGU3LLSIl655lVtzS4bMMyouT_xqefk7WrzMXsKaVEbuwhTJFju-bj', 'width': 4160}]","{'compound_code': 'VW52+8M West Kelapa Gading, North Jakarta City, Jakarta', 'global_code': '6P58VW52+8M'}",
