business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,scope,types,user_ratings_total,vicinity,plus_code,photos,price_level
OPERATIONAL,"{'location': {'lat': -6.139418699999999, 'lng': 106.7487199}, 'viewport': {'northeast': {'lat': -6.138073270107278, 'lng': 106.7500859298927}, 'southwest': {'lat': -6.140772929892722, 'lng': 106.7473862701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Hamzah Arowana,{'open_now': True},ChIJ0SZVodz3aS4RSrLwcqQo8iE,5.0,ChIJ0SZVodz3aS4RSrLwcqQo8iE,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",1,"18, Jl. Perkampungan Kapuk No.94, RW.16, Kapuk, Kota Jakarta Barat","{'compound_code': 'VP6X+6F Kapuk, West Jakarta City, Jakarta', 'global_code': '6P58VP6X+6F'}",,
OPERATIONAL,"{'location': {'lat': -6.1338399, 'lng': 106.745646}, 'viewport': {'northeast': {'lat': -6.132497120107278, 'lng': 106.7470026298927}, 'southwest': {'lat': -6.135196779892722, 'lng': 106.7443029701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Atomy Jaya ING Cengkareng Center,{'open_now': True},ChIJlfhRYFwdai4RrvUfZ2ndDyE,5.0,ChIJlfhRYFwdai4RrvUfZ2ndDyE,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",5,"Gang kebon jahe RT 16 RW 03 no 16, RT.016/RW.3, Kota Jakarta Barat","{'compound_code': 'VP8W+F7 Kapuk, West Jakarta City, Jakarta', 'global_code': '6P58VP8W+F7'}","[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110030025720172643109"">A Google User</a>'], 'photo_reference': 'AZose0nlwRFNA4qkvL9e-UZQcrfPLB31xnTNJhaNTHtyp6j0BShh5gfIcs9cWZSrOIKjevVOlpV7E-lxh8aUgH0SOUv3SpF8LjfLv8C_6vOaHRQ7BfFcOoGrAdOX0OZ2x5DeB0rbqyJdKs23iSCSdDNwn_Jqa6CDk26V2tjpLLK6ZAytJc3u', 'width': 3456}]",
OPERATIONAL,"{'location': {'lat': -6.1554307, 'lng': 106.7981187}, 'viewport': {'northeast': {'lat': -6.154097620107279, 'lng': 106.7994678298927}, 'southwest': {'lat': -6.156797279892722, 'lng': 106.7967681701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Agam Home,{'open_now': True},ChIJtTJnU-j3aS4Rvyhq2jaR0eE,5.0,ChIJtTJnU-j3aS4Rvyhq2jaR0eE,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",4,"Jl. Kali Anyar II No.11, RT.4/RW.1, Kali Anyar, Kota Jakarta Barat","{'compound_code': 'RQVX+R6 Kali Anyar, West Jakarta City, Jakarta', 'global_code': '6P58RQVX+R6'}","[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117496389647561819464"">Agam Jatnov</a>'], 'photo_reference': 'AZose0lO0GWu144t_HShMi1R1fI3K9nd-AjCYzs37dB351GxYmMCVzSCwJSQMexQ8upMYFMpPyp1ZLlmIiwI2CK7DYdYT92Uiy107u5RWwBMgdofaWot9zz3x4z7TAnJXmJDlcjzXjgDlJ-yDzLHaMD3ysoXF44hpP1uoDdIOBVVngUEQC0w', 'width': 1080}]",
OPERATIONAL,"{'location': {'lat': -6.162498299999999, 'lng': 106.7938718}, 'viewport': {'northeast': {'lat': -6.161230370107278, 'lng': 106.7951984298927}, 'southwest': {'lat': -6.163930029892722, 'lng': 106.7924987701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Banana Express,{'open_now': True},ChIJccf8JuP3aS4RTuUG6CNGKFQ,5.0,ChIJccf8JuP3aS4RTuUG6CNGKFQ,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",1,"Jl. Muwardi No.41, RT.11/RW.3, Grogol, Kota Jakarta Barat","{'compound_code': 'RQPV+XG Grogol, West Jakarta City, Jakarta', 'global_code': '6P58RQPV+XG'}",,
OPERATIONAL,"{'location': {'lat': -6.153624, 'lng': 106.7971026}, 'viewport': {'northeast': {'lat': -6.152269070107278, 'lng': 106.7985275298927}, 'southwest': {'lat': -6.154968729892722, 'lng': 106.7958278701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Pintu Timur Seasons City Mall,{'open_now': True},ChIJidnZBpT3aS4R8s8338v9iVo,5.0,ChIJidnZBpT3aS4R8s8338v9iVo,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",3,"RQWW+HR5, RT.13/RW.1, Jembatan Besi, West Jakarta City",,,
OPERATIONAL,"{'location': {'lat': -6.1642078, 'lng': 106.7947151}, 'viewport': {'northeast': {'lat': -6.162783770107279, 'lng': 106.7960600298927}, 'southwest': {'lat': -6.165483429892722, 'lng': 106.7933603701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,HAPPINESS ONLINE SHOP,{'open_now': True},ChIJCwQQ0Wn2aS4RbS525TkBEzY,5.0,ChIJCwQQ0Wn2aS4RbS525TkBEzY,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",2,"Jl. Dr. Muwardi I No.27, RT.15/RW.3, Grogol, Kota Jakarta Barat","{'compound_code': 'RQPV+8V Grogol, West Jakarta City, Jakarta', 'global_code': '6P58RQPV+8V'}","[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104169758878451473780"">Elvis Chandra</a>'], 'photo_reference': 'AZose0mRAPZbI4hO6Gcqxc52mOs_k2S9LSvQ4RmCDAShj-w8dGOQ5GmO8QFvLrVhOpj3UuOrrtjyDCLGqnYvzJwIeCeEiKxnOMpPp153DnGvhlbbXSN_ooG3MOZxHq81sE9Niasj2g1hIgLM8F5WxckHEeOevHxXLMAl804xL-0ZiFtwm7Yb', 'width': 2560}]",
OPERATIONAL,"{'location': {'lat': -6.1570187, 'lng': 106.7907163}, 'viewport': {'northeast': {'lat': -6.15567242010728, 'lng': 106.7920640298927}, 'southwest': {'lat': -6.158372079892724, 'lng': 106.7893643701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Ruko Grogol Permai,{'open_now': True},ChIJDeqNEj_2aS4RQbNeo7WqpRw,4.0,ChIJDeqNEj_2aS4RQbNeo7WqpRw,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",70,"Jalan Prof. Dr. Latumenten Ruko Grogol Permai Blok E No. 15-16, RT.1/RW.7, Jelambar, Kota Jakarta Barat","{'compound_code': 'RQVR+67 Jelambar, West Jakarta City, Jakarta', 'global_code': '6P58RQVR+67'}","[{'height': 780, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112742797631958381559"">A Google User</a>'], 'photo_reference': 'AZose0naQzypvpakxvSo7kE6B-GdR3I7AA6mOcWr9UENVmKso7fKhx5mp84W4knc7RWjLaw03fJx0w2O25E1VEZa9GlLOBnmT3R5UZ48sArn1WHeIW2YPBS_dkNEoye_d_zaAoaqzQG0n8ZR9ERRg4pnUqCOsP5Ea1WNBHxvn2lRqHj9TMzO', 'width': 1052}]",
OPERATIONAL,"{'location': {'lat': -6.155608, 'lng': 106.7904443}, 'viewport': {'northeast': {'lat': -6.154295720107278, 'lng': 106.7917779798927}, 'southwest': {'lat': -6.156995379892722, 'lng': 106.7890783201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,GRADASI,{'open_now': True},ChIJWaALnj_2aS4RCqhhz8zQdCw,3.7,ChIJWaALnj_2aS4RCqhhz8zQdCw,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",3,"No., Jl. Sukajaya 2 No.15, RT.2/RW.7, Jelambar, Kota Jakarta Barat","{'compound_code': 'RQVR+Q5 Jelambar, West Jakarta City, Jakarta', 'global_code': '6P58RQVR+Q5'}",,
OPERATIONAL,"{'location': {'lat': -6.167878399999999, 'lng': 106.7863129}, 'viewport': {'northeast': {'lat': -6.166539720107277, 'lng': 106.7875457298927}, 'southwest': {'lat': -6.169239379892721, 'lng': 106.7848460701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,gesttun mall citraland ciputra,{'open_now': True},ChIJK-JvxtH3aS4RJ4yidBJN0LU,5.0,ChIJK-JvxtH3aS4RJ4yidBJN0LU,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",4,"RQJP+RGW, Letjen S. Parman St, RT.11/RW.1, North Tanjung Duren, West Jakarta City",,,
OPERATIONAL,"{'location': {'lat': -6.153435, 'lng': 106.7959604}, 'viewport': {'northeast': {'lat': -6.151840620107278, 'lng': 106.7971410298927}, 'southwest': {'lat': -6.154540279892722, 'lng': 106.7944413701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,TM Seasons City,{'open_now': True},ChIJ44y5mRX2aS4RkLWSBGIu_j0,4.3,ChIJ44y5mRX2aS4RkLWSBGIu_j0,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",25957,"Jl. Prof. Dr. Latumeten No.33, RW.1, Jemb. Besi, Kota Jakarta Barat","{'compound_code': 'RQWW+J9 Jembatan Besi, West Jakarta City, Jakarta', 'global_code': '6P58RQWW+J9'}","[{'height': 3008, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109050785813886376259"">Jigar Patel</a>'], 'photo_reference': 'AZose0krh-WsosO36GvQhwiOQwuc3Q8WJmFQnpBqD7KaLLLLIxFtXIiKb_yeDVaKDLXf_RECufWD9RhrCpmk-rtda4AwGtMDBDkEf7laI2cc4CANuFB1Xb-kohfQKITVEw0aqNkk9TSPgnPx6p2TEuO00ZS0btdWdmDBU5O5AU6Vj9mrpHR3', 'width': 4000}]",
OPERATIONAL,"{'location': {'lat': -6.1633305, 'lng': 106.7976794}, 'viewport': {'northeast': {'lat': -6.161917220107278, 'lng': 106.7990175798927}, 'southwest': {'lat': -6.164616879892722, 'lng': 106.7963179201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Toko Jamu Agung,{'open_now': True},ChIJjRzEDGn2aS4RnPmXnOpjtCY,3.5,ChIJjRzEDGn2aS4RnPmXnOpjtCY,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",13,"Jl. Rw. Bahagia X No.55a, RT.7/RW.2, Grogol, Kota Jakarta Barat","{'compound_code': 'RQPX+M3 Grogol, West Jakarta City, Jakarta', 'global_code': '6P58RQPX+M3'}",,
OPERATIONAL,"{'location': {'lat': -6.174963, 'lng': 106.7900134}, 'viewport': {'northeast': {'lat': -6.173459170107278, 'lng': 106.7916066298927}, 'southwest': {'lat': -6.176158829892722, 'lng': 106.7889069701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Neo Soho,{'open_now': True},ChIJMXrA4V72aS4RZY5O2fRnTCw,4.6,ChIJMXrA4V72aS4RZY5O2fRnTCw,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",25068,"Letjen S. Parman St No.28, RT.3/RW.5, South Tanjung Duren, West Jakarta City","{'compound_code': 'RQGR+22 South Tanjung Duren, West Jakarta City, Jakarta', 'global_code': '6P58RQGR+22'}","[{'height': 3174, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106875445926784649782"">Halak Batak</a>'], 'photo_reference': 'AZose0lkpV6w6JaVnPGQ4JLgQI3dY61k_wwPwRfcnARvCHFOZU-SozG63xwsI_jBZeMKkAtEe3iw46CqjeafloS95r-9_nZx9BBcq6XkkUf10Q0iUcq9BYbcZe4kzQUDDLUEIeCuCy1WaTsKt0O0RcM4dPjXq8SDZkRu2yKB7stPIhUdJM4B', 'width': 6314}]",
OPERATIONAL,"{'location': {'lat': -6.1688179, 'lng': 106.7862602}, 'viewport': {'northeast': {'lat': -6.167476520107277, 'lng': 106.7876104298927}, 'southwest': {'lat': -6.170176179892721, 'lng': 106.7849107701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Lobby Selatan Mall Ciputra Jakarta,{'open_now': True},ChIJjWR6C3L3aS4RYOjwadiRq2o,4.7,ChIJjWR6C3L3aS4RYOjwadiRq2o,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",814,"RQJP+FGC, Unnamed Road, RT.11/RW.1, North Tanjung Duren, West Jakarta City",,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106214296971203823375"">A Google User</a>'], 'photo_reference': 'AZose0nyHbDHb_Cxp0aBLNZzhTb3fhbTbwUXoN_kiXi174hhuBii8ZLvwF0YrPfboFkFd079iwjpuP8GCqP3sWiVkznQaZqkcuAbforeYVVSwVacriWg2IDBKyputGs-CbK4h2uRvUkp-XDu4WDDwAnMPaKbJcBc79MloP-wo1vuVjLShfgt', 'width': 3120}]",
OPERATIONAL,"{'location': {'lat': -6.177368599999999, 'lng': 106.7906723}, 'viewport': {'northeast': {'lat': -6.175165299999998, 'lng': 106.7914337}, 'southwest': {'lat': -6.1784853, 'lng': 106.7883881}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Central Park Mall,{'open_now': True},ChIJHTgvgPX2aS4ReiDDN1DWFug,4.7,ChIJHTgvgPX2aS4ReiDDN1DWFug,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",97921,"Letjen S. Parman No.kav.28, Tj. Duren Sel., Kota Jakarta Barat","{'compound_code': 'RQFR+37 South Tanjung Duren, West Jakarta City, Jakarta', 'global_code': '6P58RQFR+37'}","[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103365696162528455038"">Jenal</a>'], 'photo_reference': 'AZose0miJqSj3Bqpv_J9SalIl5iDHhn3E6RlDgeKwNNUIDiJ5nKiJYSTh24n0lu6q5x8ODBnlYA3doOIbCdhNbUTyZetWT1yTskzAS47aBbuxKOdtKevoWyls5zBDVeNEAsibx8-aEe02oJ03suHIzHVfDf6YIei3W538uCPm-nGDCwnLLfn', 'width': 1024}]",
OPERATIONAL,"{'location': {'lat': -6.177156, 'lng': 106.7905855}, 'viewport': {'northeast': {'lat': -6.175414470107278, 'lng': 106.7920597298927}, 'southwest': {'lat': -6.178114129892721, 'lng': 106.7893600701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Sumato transmart central park,{'open_now': True},ChIJCWprqJT3aS4RUwfGHKYjIKY,5.0,ChIJCWprqJT3aS4RUwfGHKYjIKY,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",2,"RQFR+46P, RT.12/RW.6, South Tanjung Duren, West Jakarta City",,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114315315275247548103"">A Google User</a>'], 'photo_reference': 'AZose0lQmYfhmSV2V74sHZODXT_uvt8Yyu3VuUTBo1g46_bSTDG6EGx7Lsxwzln-LUMkNdBgTdezqSFvsxMMuKUeoXEkUwMI904ZXE80lxkNKwgkq8b51-0EV7fL-t3acLDHDE4fMpBWZnir2yZUXbt46MnVg2-Hh3_jDu8-YFiF_3pxu9qa', 'width': 1920}]",
OPERATIONAL,"{'location': {'lat': -6.172047999999999, 'lng': 106.7866639}, 'viewport': {'northeast': {'lat': -6.170700420107279, 'lng': 106.7880075798927}, 'southwest': {'lat': -6.173400079892723, 'lng': 106.7853079201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Gamma Gocar,{'open_now': True},ChIJh5EOQln2aS4R29LXdkLjwmQ,5.0,ChIJh5EOQln2aS4R29LXdkLjwmQ,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",1,"Jl. Tanjung Duren Utara I Jl. Alpukat VI No.26, RT.7/RW.2, Tj. Duren Utara, Kota Jakarta Barat","{'compound_code': 'RQHP+5M North Tanjung Duren, West Jakarta City, Jakarta', 'global_code': '6P58RQHP+5M'}","[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117116086894923236614"">A Google User</a>'], 'photo_reference': 'AZose0k7j4tD4KdnMhgAnEaDIOzg2Ij4i2mdLMglVIJTtB9XKDcl60fcctogE6Pw37KybM77Vj-a6s8E7gXGI5C4K0uWdaPuVHwTMR1AwZppGppg6FlXdIvlbaHp1Zm-DMvbMCKdvinwVESU17955v-IIZiONbYZzDR1w1rGi9SFjaZJg-Jg', 'width': 3264}]",
OPERATIONAL,"{'location': {'lat': -6.1683713, 'lng': 106.7868593}, 'viewport': {'northeast': {'lat': -6.166916870107277, 'lng': 106.7883040298927}, 'southwest': {'lat': -6.169616529892722, 'lng': 106.7856043701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Mall Ciputra (Mall Citraland),{'open_now': True},ChIJA0ctmsv3aS4Rehq2kLyCLIQ,4.8,ChIJA0ctmsv3aS4Rehq2kLyCLIQ,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",27,"Jalan Arteri Letjen S. Parman St, North Tanjung Duren, West Jakarta City","{'compound_code': 'RQJP+MP North Tanjung Duren, West Jakarta City, Jakarta', 'global_code': '6P58RQJP+MP'}","[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101606922118308001058"">A Google User</a>'], 'photo_reference': 'AZose0mJzN4Zk5WSYz-FehBaEvbZRM4NIi6xJ8mNOoZtYP-9g3LvdDz82BsoICe7ygJ99No_CwiYflz4u7lxLCmVcM4zGN_IUJbH7yBQF5Ur-XjqiGvoAgvgDSL5GyWMmhCF9RCzu_duLOofsoFib0IzM9rnN1yrBp5OOPNsoXlHqm66Ga4k', 'width': 2448}]",
OPERATIONAL,"{'location': {'lat': -6.176902, 'lng': 106.7895538}, 'viewport': {'northeast': {'lat': -6.175574720107277, 'lng': 106.7909282298927}, 'southwest': {'lat': -6.178274379892721, 'lng': 106.7882285701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,carefour central park,{'open_now': True},ChIJ2U872ab3aS4R76DrTFVA2YY,4.7,ChIJ2U872ab3aS4R76DrTFVA2YY,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",3,"RQFQ+6RM, mall central park, RT.12/RW.6, Tj. Duren Sel., Kota Jakarta Barat",,"[{'height': 1944, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108612778329636321267"">A Google User</a>'], 'photo_reference': 'AZose0mZSA7DxrCiOPkmN8oetgCjI5H-oJ1S_TI4mrOZncK5Do4UmlGE5oPQpiQrxt1m3h-87YxTljuXONKF07_Jl3pMp-RHVdtUhZ-lg_L6S5LDvR_0JQhBoDg_Tp_Ce7-XaEovYXVNofVBCnSwmzNl14NlMY-rFV63L3Cv91ZkV54L9-DI', 'width': 2592}]",
OPERATIONAL,"{'location': {'lat': -6.177032199999999, 'lng': 106.7892163}, 'viewport': {'northeast': {'lat': -6.175719720107278, 'lng': 106.7906075798927}, 'southwest': {'lat': -6.178419379892722, 'lng': 106.7879079201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Transmart Central Park,{'open_now': True},ChIJKzQ-gH73aS4RaHa6sSHk8AE,4.4,ChIJKzQ-gH73aS4RaHa6sSHk8AE,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",59,"Letjen S. Parman No.28, RT.12/RW.6, Tj. Duren Sel., Kota Jakarta Barat","{'compound_code': 'RQFQ+5M South Tanjung Duren, West Jakarta City, Jakarta', 'global_code': '6P58RQFQ+5M'}","[{'height': 6936, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111385896004250461962"">Hendrik Marpaung</a>'], 'photo_reference': 'AZose0m591AkRhpkf1nMKSsPq9H4vx_HGW2-ayX56D-Jsh7UPD1x7yI_ogICgtEBKjSfUVF9Cv2uTC4wkKX1KRLJEO5c-3_UKQmYP-T4ORp2NlnLvlwOpMVvoBpXM9Z1C0R_4i_49AqJfcIIpXZqaNjdszusnXRGk4bOx2A6W2yvBi2Xa88s', 'width': 9248}]",
OPERATIONAL,"{'location': {'lat': -6.1774862, 'lng': 106.7900974}, 'viewport': {'northeast': {'lat': -6.176331770107278, 'lng': 106.7912553798927}, 'southwest': {'lat': -6.179031429892722, 'lng': 106.7885557201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Vericoll Indonesia,{'open_now': True},ChIJnZbOYV_2aS4R4kip_fbSjY8,5.0,ChIJnZbOYV_2aS4R4kip_fbSjY8,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",1,"RQFR+225, RT.12/RW.6, South Tanjung Duren, West Jakarta City",,"[{'height': 5312, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108507544982094707451"">Dodi Sandradi</a>'], 'photo_reference': 'AZose0lWCbbmAx1N_WVVGocrmBqqVoa-Kdq9eO2qHNyXjUc-XdTAMBaqWVgHQRpMSbeAC6ircwO8lDuKluY_p8bNyIyX7WdkQL-RZj9eX-cTUm5ZyZYBfoGsWHIynqzSXWWPejrLKg8ZdVZ_W_zIbBliQ9FTsbBR_iQDV3rsRqAtZ6GfYUyk', 'width': 2988}]",
OPERATIONAL,"{'location': {'lat': -6.168163, 'lng': 106.7864179}, 'viewport': {'northeast': {'lat': -6.166820170107278, 'lng': 106.7876050798927}, 'southwest': {'lat': -6.169519829892722, 'lng': 106.7849054201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Wookshop,{'open_now': True},ChIJKdEnzBn3aS4RGJsxoY9eApg,5.0,ChIJKdEnzBn3aS4RGJsxoY9eApg,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",1,"sebrang jhonny andrean, Mal Ciputra, Jl. Letjen S. Parman No.11, Lantai 3 No.mor 15, RT.11/RW.1, Tj. Duren Utara, Kota Jakarta Barat","{'compound_code': 'RQJP+PH North Tanjung Duren, West Jakarta City, Jakarta', 'global_code': '6P58RQJP+PH'}","[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100537349371508479834"">kame lia</a>'], 'photo_reference': 'AZose0k5N1d8-zSPWfv87GWyuiU55ZFaFC2YkIYFzSZ5iT_e4ZZy0Fa9lYwxSVCm8tXNA1F6vp4WPUqJhQ4kzpkH2f4HapCIHJlEwh5-g9bS6Sn3YW202iBKRj1JN3hoK39prqt6yqRqVMotRbr5qu8ty0I996oTRlDyu9eDKiOhhSOr7ATA', 'width': 3120}]",
OPERATIONAL,"{'location': {'lat': -6.1782335, 'lng': 106.7919312}, 'viewport': {'northeast': {'lat': -6.17541625, 'lng': 106.79414595}, 'southwest': {'lat': -6.181102049999999, 'lng': 106.79119295}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Mall Taman Anggrek,{'open_now': True},ChIJm3zhDfX2aS4RQfROjxC_h7I,4.6,ChIJm3zhDfX2aS4RQfROjxC_h7I,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",60034,"Letjen S. Parman St No.Kav 21, RT.12/RW.1, South Tanjung Duren, West Jakarta City","{'compound_code': 'RQCR+PQ South Tanjung Duren, West Jakarta City, Jakarta', 'global_code': '6P58RQCR+PQ'}","[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116172776343455212166"">Kamarul Dzaman Ajimain</a>'], 'photo_reference': 'AZose0m1qdnMe8ANHywO0FT0yei7zLnbcKp2_dIO-Yj9yju_UzQZjqr_h7cxFskIInKGC_S67MJhBQ7OrNJjh83k8F-RjwGkv7JRza-6VLchan9LcivHRsT2YpRBgdKNrnWjw_89pzFnBA0Vr7k4037XkaCF_wZ8LzWuXKb842abrAK2gNF2', 'width': 3264}]",
OPERATIONAL,"{'location': {'lat': -6.1753113, 'lng': 106.7901646}, 'viewport': {'northeast': {'lat': -6.174028370107277, 'lng': 106.7915983798927}, 'southwest': {'lat': -6.176728029892721, 'lng': 106.7888987201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Miniso Neo Soho Mall,{'open_now': True},ChIJxapFGV_2aS4RQW9L4YyzemQ,4.7,ChIJxapFGV_2aS4RQW9L4YyzemQ,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",535,"15, RT.15/RW.5, Tj. Duren Sel., Kota Jakarta Barat","{'compound_code': 'RQFR+V3 South Tanjung Duren, West Jakarta City, Jakarta', 'global_code': '6P58RQFR+V3'}","[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103676885485258074593"">Denny Darmawan</a>'], 'photo_reference': 'AZose0lWvN8ziywZbbbb9sbUpwzg-GUh_Za7HPC1U-NCR_9XWCabzs-raTL-LFEwYIAsjPJl3-0suH-6jMFq5I_OG5CHgzZqTBmf9jenTEpnWm3-PebTYxTgMvtwTYZbLv3wWk3BwWlnhsIngIpPVg4n2ZJ3KT4gQLMMqCHdI4UV9vtvqidS', 'width': 3024}]",
