business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,permanently_closed
OPERATIONAL,"{'location': {'lat': -6.167060999999999, 'lng': 106.8224263}, 'viewport': {'northeast': {'lat': -6.165708720107278, 'lng': 106.8237895298927}, 'southwest': {'lat': -6.168408379892722, 'lng': 106.8210898701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,The Secretariat General of National Security Council,{'open_now': True},"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101326162616938572046"">Claudia Clarentia</a>'], 'photo_reference': 'AZose0lxfvveGq5FaSwIOGIt2fposBCv3cqQA-1stvo0qpB-DdfbqWMf2kkzeuJ6mD2X3S846orTsouyu2QTxCUADkNitX2MgRYkyuW3OBtyvk5T9uAIzPatsvwFnyCLc3Yt-ZPL1rss-pM22LQxbqvNinN7THorfSs5AHsbHeODkfWyb5pQ', 'width': 3264}]",ChIJf-3HQ9f1aS4RVT1Mbz_U6vI,"{'compound_code': 'RRMC+5X Kebon Kelapa, Central Jakarta City, Jakarta', 'global_code': '6P58RRMC+5X'}",4.7,ChIJf-3HQ9f1aS4RVT1Mbz_U6vI,GOOGLE,"['point_of_interest', 'establishment']",32,"Jl. Ir. H. Juanda No.36, RT.7/RW.2, Kb. Klp., Kota Jakarta Pusat",
OPERATIONAL,"{'location': {'lat': -6.159409699999999, 'lng': 106.823822}, 'viewport': {'northeast': {'lat': -6.158060620107278, 'lng': 106.8251525298927}, 'southwest': {'lat': -6.160760279892722, 'lng': 106.8224528701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kantor MD,,,ChIJ-UbpjST1aS4RbcqYTIOVFH0,"{'compound_code': 'RRRF+6G Maphar, West Jakarta City, Jakarta', 'global_code': '6P58RRRF+6G'}",0.0,ChIJ-UbpjST1aS4RbcqYTIOVFH0,GOOGLE,"['point_of_interest', 'establishment']",0,"Jl. Wedana No.12, RW.1, Maphar, Kota Jakarta Barat",
OPERATIONAL,"{'location': {'lat': -6.1616234, 'lng': 106.8271735}, 'viewport': {'northeast': {'lat': -6.160376220107278, 'lng': 106.8284932798927}, 'southwest': {'lat': -6.163075879892722, 'lng': 106.8257936201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,CMP & KL OFFICE TOWER,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104423987487779647983"">A Google User</a>'], 'photo_reference': 'AZose0l3KcKtyDuzunU0WxwenYQC3KyYyIFqNh2gdzqE8BB2F_Cacfts08T4tTuMzLQRUT_UxoxH5W6-ST9eXekC1NyQrLNyjhbOwkQwMoDAd5W0lMdzNeAVxoZiH8q0-R-EtoA4IXSHxe5QeCe1q38flLNDvIJSLCjmSqDNY2AX2Y1BBMRT', 'width': 3024}]",ChIJOSb9tfv1aS4RmrN6pbYqWPw,"{'compound_code': 'RRQG+9V Maphar, West Jakarta City, Jakarta', 'global_code': '6P58RRQG+9V'}",0.0,ChIJOSb9tfv1aS4RmrN6pbYqWPw,GOOGLE,"['point_of_interest', 'establishment']",0,"11, Jl. Sukarjo Wiryopranoto No.5, RT.11/RW.3, Maphar, Kota Jakarta Barat",
OPERATIONAL,"{'location': {'lat': -6.1603334, 'lng': 106.8056758}, 'viewport': {'northeast': {'lat': -6.158948970107278, 'lng': 106.8070330798927}, 'southwest': {'lat': -6.161648629892722, 'lng': 106.8043334201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Kantor Pos,{},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110048105322556035278"">Suwisan Ace</a>'], 'photo_reference': 'AZose0kDLqXL71dTC3Bwp4KN1qk3D2x9SsWZstXuIGcaK0S7gvPP1Di2h4l7MlRJ8GzXUEOQB8uGj820m8RnPFhTPqOpYWv0AMtrGB_mUwJnz_ymDxV3IhXw0iRJWFqvBrh14SDwPrptEElx30P9XLb-KOWptXmTy8MeIKpqUZab-fdJ_1I9', 'width': 3120}]",ChIJz4w_NRb3aS4RThMmQX5PKIc,"{'compound_code': 'RRQ4+V7 South Duri, West Jakarta City, Jakarta', 'global_code': '6P58RRQ4+V7'}",5.0,ChIJz4w_NRb3aS4RThMmQX5PKIc,GOOGLE,"['post_office', 'finance', 'point_of_interest', 'establishment']",1,"Jl. Duri Selatan V No.29, RT.8/RW.2, Duri Sel., Kota Jakarta Barat",
OPERATIONAL,"{'location': {'lat': -6.1631809, 'lng': 106.798214}, 'viewport': {'northeast': {'lat': -6.161828620107278, 'lng': 106.7995873798927}, 'southwest': {'lat': -6.164528279892722, 'lng': 106.7968877201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kantor Hukum Andika Prima & Partners,{'open_now': True},"[{'height': 480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112911227092906962714"">A Google User</a>'], 'photo_reference': 'AZose0k_VVFsD0cemYtAE1u7pwoehPSOiRfUKpc0JA6pJzmtbXaXKE7mA1OCROAqg-F67G1da5kSwRWSoaOHrz88yb8BejA4_Qk1urp9WKpDpUjtd4IK3HrausfIfLOHWFY2-H1FLHrt5nxEpXPLj5_ur_w2RnVwS6X4kbPpNbPhR5OeRrX8', 'width': 360}]",ChIJNYBna2n2aS4Rmf4NH0rnzTw,"{'compound_code': 'RQPX+P8 Grogol, West Jakarta City, Jakarta', 'global_code': '6P58RQPX+P8'}",5.0,ChIJNYBna2n2aS4Rmf4NH0rnzTw,GOOGLE,"['point_of_interest', 'establishment']",8,"2, Gg. Pelita 2 No.1, RT.10/RW.1, Grogol, Kota Jakarta Barat",
OPERATIONAL,"{'location': {'lat': -6.167186999999999, 'lng': 106.803169}, 'viewport': {'northeast': {'lat': -6.165882170107278, 'lng': 106.8045541798927}, 'southwest': {'lat': -6.168581829892722, 'lng': 106.8018545201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,AEON delight Indonesia,,,ChIJdQD43ID3aS4Rg-a9EaytG1o,"{'compound_code': 'RRM3+47 Cideng, Central Jakarta City, Jakarta', 'global_code': '6P58RRM3+47'}",5.0,ChIJdQD43ID3aS4Rg-a9EaytG1o,GOOGLE,"['local_government_office', 'point_of_interest', 'establishment']",2,"Jl. Kh Hasyim Ashari No.8, RW.8, Cideng, Kota Jakarta Pusat",
OPERATIONAL,"{'location': {'lat': -6.1656306, 'lng': 106.7968407}, 'viewport': {'northeast': {'lat': -6.164279470107278, 'lng': 106.7982354298927}, 'southwest': {'lat': -6.166979129892722, 'lng': 106.7955357701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Kantorpos Grogol,{'open_now': True},"[{'height': 2352, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109064359087473624420"">Almira Anasa</a>'], 'photo_reference': 'AZose0mTfhJK_tz5ZMLouEwHlzO2gDfHyHZxDZIQehAAqQVEcdQozacE_EokUHLpuu0zzNXREckzIG2tfHsxuxRwl8mCmuPzQXOTLamnwz-M1YBRm6OUyhivBu8OefPaKJxslXCSQcbyYa0raGjCp84ohxO65n5RXQX0bjKRE4p_DZNy_IwO', 'width': 4160}]",ChIJL6VsPmj2aS4RrpBeDTklPpo,"{'compound_code': 'RQMW+PP Grogol, West Jakarta City, Jakarta', 'global_code': '6P58RQMW+PP'}",3.1,ChIJL6VsPmj2aS4RrpBeDTklPpo,GOOGLE,"['post_office', 'finance', 'point_of_interest', 'establishment']",36,"JL. Dr. Susilo Raya, No. 1, RT.1/RW.3, Grogol, Kota Jakarta Barat",
OPERATIONAL,"{'location': {'lat': -6.166520299999999, 'lng': 106.7982192}, 'viewport': {'northeast': {'lat': -6.165055520107278, 'lng': 106.7995526798927}, 'southwest': {'lat': -6.167755179892722, 'lng': 106.7968530201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Police Station Sumber Waras,,,ChIJcQeYl2j2aS4Rh05d-wRdID8,"{'compound_code': 'RQMX+97 Tomang, West Jakarta City, Jakarta', 'global_code': '6P58RQMX+97'}",4.0,ChIJcQeYl2j2aS4Rh05d-wRdID8,GOOGLE,"['police', 'point_of_interest', 'establishment']",2,"Blok No., Jl. Kyai Tapa Blok AC No.5, RT.10/RW.10, Tomang, Kota Jakarta Barat",
OPERATIONAL,"{'location': {'lat': -6.1582082, 'lng': 106.8025498}, 'viewport': {'northeast': {'lat': -6.156858820107279, 'lng': 106.8039535298927}, 'southwest': {'lat': -6.159558479892723, 'lng': 106.8012538701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Kelurahan Duri Selatan,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111350112817404362154"">Su Tian</a>'], 'photo_reference': 'AZose0nWNLfMoiiuBu7M8cUBYFikYzL2DIzd440wuAbF7o7av3RB4irpg0Ow20lterz4qhg8F_fwz5oKJpIsNmS_skN_KH2YcyoE8poXHJ82hgZoI5Haqanb7UH55-oLFLQ2UpcYLIoKpQjxjNgsQRnylEMvMRdHr704sV8Oh76VcnMPqkLO', 'width': 3000}]",ChIJO0fF52z2aS4RL4fKrgM9UtQ,"{'compound_code': 'RRR3+P2 South Duri, West Jakarta City, Jakarta', 'global_code': '6P58RRR3+P2'}",4.2,ChIJO0fF52z2aS4RL4fKrgM9UtQ,GOOGLE,"['local_government_office', 'point_of_interest', 'establishment']",19,"Jl. Duri Selatan Raya No.3, RT.1/RW.5, Duri Sel., Kota Jakarta Barat",
OPERATIONAL,"{'location': {'lat': -6.1583738, 'lng': 106.7988071}, 'viewport': {'northeast': {'lat': -6.157024520107278, 'lng': 106.8001285298927}, 'southwest': {'lat': -6.159724179892722, 'lng': 106.7974288701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kantor Hukum Aris Febrian & Rekan,{'open_now': True},"[{'height': 1076, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113412134481511547526"">A Google User</a>'], 'photo_reference': 'AZose0lMcEKb0NNAnBA8I74gD8smt0gO_QgY70u9CNlupeWWBS19xqGgwLxWd64uutloLd8hJRXRzClnHbgC7kceiGBLsWSSmD9NkxvQCDRp1B5XpLGVqzyGnJS6tWC__xUdDOnNmW3ckGKIy8tHbJNQXDGd1XOUKUKE5Yh90OJB-VwAXGEv', 'width': 1080}]",ChIJ0W8gKSr3aS4RDin2FZ3CYsI,"{'compound_code': 'RQRX+MG Kali Anyar, West Jakarta City, Jakarta', 'global_code': '6P58RQRX+MG'}",0.0,ChIJ0W8gKSr3aS4RDin2FZ3CYsI,GOOGLE,"['point_of_interest', 'establishment']",0,"9, Jl. Kalianyar Raya No.12, RT.9/RW.5, Kali Anyar, Kota Jakarta Barat",
OPERATIONAL,"{'location': {'lat': -6.1600322, 'lng': 106.8078078}, 'viewport': {'northeast': {'lat': -6.158752670107278, 'lng': 106.8091601298927}, 'southwest': {'lat': -6.161452329892722, 'lng': 106.8064604701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kantor pos,{},"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117334982218096061002"">Angga E.Y</a>'], 'photo_reference': 'AZose0lUmjEi9f6TsW9KevO2lpmTP_CDNYUFnzGzZX0DwMCak1kCfaLVm4fmkyk0tkh_1-9thvL6RPlLusuuHl2PdOFR-QnMkvRo8wjEe2uyKT2_a9RCO41ZKj1UfTx4eMIN_381fQrkPmYNiAbvJqAgEgBnMSqRaviuofsxASAiXx5s9va9', 'width': 1280}]",ChIJ0-F4QXL2aS4Roxr2HW_Kh-o,"{'compound_code': 'RRQ5+X4 South Duri, West Jakarta City, Jakarta', 'global_code': '6P58RRQ5+X4'}",4.3,ChIJ0-F4QXL2aS4Roxr2HW_Kh-o,GOOGLE,"['post_office', 'finance', 'point_of_interest', 'establishment']",19,"Jl. Duri Sel. III Kel No.10, RT.3/RW.2, Duri Sel., Kota Jakarta Barat",
OPERATIONAL,"{'location': {'lat': -6.157115800000001, 'lng': 106.8016166}, 'viewport': {'northeast': {'lat': -6.155766070107277, 'lng': 106.8029672298927}, 'southwest': {'lat': -6.158465729892721, 'lng': 106.8002675701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kantor UPT Resor Sintelis 1.8 Duri,{},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102505441147239764739"">Aryoo 17</a>'], 'photo_reference': 'AZose0lylH0IhNDkeltqZt5sGBIQFiUymmrMO6XTBZ_bYp8VViDE4eLOkEEZwcOX590tzJitkze3in0H50VR-oQshCPHDB-0ZOwyIo9NB16TsBNE2fqg5fZHBvAWFw5fOzf4UKaIUGDjtZSGogfXBAVDq7tDkrhl9rPjvXgft6s6rbtsOBTv', 'width': 1920}]",ChIJS4xX6lX3aS4R60EBjyEO14A,,0.0,ChIJS4xX6lX3aS4R60EBjyEO14A,GOOGLE,"['point_of_interest', 'establishment']",0,"RRV2+5M2, RT.10/RW.5, South Duri, West Jakarta City",
OPERATIONAL,"{'location': {'lat': -6.1684923, 'lng': 106.8372157}, 'viewport': {'northeast': {'lat': -6.167130620107278, 'lng': 106.8385674798927}, 'southwest': {'lat': -6.169830279892722, 'lng': 106.8358678201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Ministry of Finance - Directorate General of Treasury,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114023818759416420693"">Rully Priyo Sanyoto</a>'], 'photo_reference': 'AZose0l0nc46-uvnUL_YrQkk831bg8IlMik2hQGf3UVLcUwpoS7veoDQoQu5UC3KRJLXk-kdV0YCLy0NbcliqY1IOOz-txh9GBQRwbS19QdKs8gOwBIKBwXoxYZwpUyZX7N4KdIW_18odENMSoJmMkkYkm8yZ6EDyKU5tRGiMQKGfJiEfsLP', 'width': 3024}]",ChIJqbrDQ8n1aS4R-kJ4-bcrJ-Y,"{'compound_code': 'RRJP+JV Pasar Baru, Central Jakarta City, Jakarta', 'global_code': '6P58RRJP+JV'}",4.4,ChIJqbrDQ8n1aS4R-kJ4-bcrJ-Y,GOOGLE,"['point_of_interest', 'establishment']",62,"Gedung Prijadi Praptosuhardo II Lt. 1, Jl. Lap. Banteng Timur No.2-4, Ps. Baru, Kota Jakarta Pusat",
OPERATIONAL,"{'location': {'lat': -6.163866, 'lng': 106.8324995}, 'viewport': {'northeast': {'lat': -6.162525620107278, 'lng': 106.8338774798927}, 'southwest': {'lat': -6.165225279892722, 'lng': 106.8311778201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Kantor Hukum Suyatno & Setyawan,{'open_now': True},,ChIJbfg5qMX1aS4RO5UDuGlessk,"{'compound_code': 'RRPM+C3 Pasar Baru, Central Jakarta City, Jakarta', 'global_code': '6P58RRPM+C3'}",0.0,ChIJbfg5qMX1aS4RO5UDuGlessk,GOOGLE,"['local_government_office', 'point_of_interest', 'establishment']",0,"Gedung Istana Pasar Baru No. 58-64, Jl. Pintu Air Raya, RT.6/RW.1, Ps. Baru, Kota Jakarta Pusat",
OPERATIONAL,"{'location': {'lat': -6.165389999999999, 'lng': 106.8369476}, 'viewport': {'northeast': {'lat': -6.163912770107277, 'lng': 106.8382835798927}, 'southwest': {'lat': -6.166612429892721, 'lng': 106.8355839201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Kantor BPS,{},,ChIJF7PH5rD1aS4RSQUV1Rd7dos,,0.0,ChIJF7PH5rD1aS4RSQUV1Rd7dos,GOOGLE,"['point_of_interest', 'establishment']",0,"RRMP+RP8, Jl. Arafah III, RT.002/RW.010, Panunggangan Bar., Kota Tangerang",
OPERATIONAL,"{'location': {'lat': -6.163916599999999, 'lng': 106.8324824}, 'viewport': {'northeast': {'lat': -6.162579520107277, 'lng': 106.8338705798927}, 'southwest': {'lat': -6.165279179892721, 'lng': 106.8311709201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Kantor Pengacara Adji Nuryasin & Rekan,{'open_now': True},,ChIJmyeFqMX1aS4RMcTHo_IKVSQ,"{'compound_code': 'RRPM+C3 Pasar Baru, Central Jakarta City, Jakarta', 'global_code': '6P58RRPM+C3'}",0.0,ChIJmyeFqMX1aS4RMcTHo_IKVSQ,GOOGLE,"['local_government_office', 'point_of_interest', 'establishment']",0,"Gedung Istana Pasar Baru No. 58-64, Jl. Pintu Air Raya, RT.6/RW.1, Ps. Baru, Kota Jakarta Pusat",
OPERATIONAL,"{'location': {'lat': -6.1691812, 'lng': 106.8386839}, 'viewport': {'northeast': {'lat': -6.167870620107277, 'lng': 106.8399548798927}, 'southwest': {'lat': -6.170570279892721, 'lng': 106.8372552201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Kantor Perwakilan Pussen Arhanud Kodiklat TNI AD,{},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107280129869372035073"">Eko Wuryanto</a>'], 'photo_reference': 'AZose0kjKS4j1qXyZxk2D2rwqyQdd-axLV6Cyfu4FZG9s_oRea8ifMluinyKOKeBBHnwmkNez3G-9Z-l0ZrabQjXOuYfTGfosxWw4KFLjqD5K5RlQIIxAKD11gQ9qyX8fvY6i2jk25rcze1XOLjQp4erj6cXp1WqInNI1MCclsgi9sKq_7M_', 'width': 3120}]",ChIJgekAp8n1aS4RWj9HyM58Zn8,"{'compound_code': 'RRJQ+8C Pasar Baru, Central Jakarta City, Jakarta', 'global_code': '6P58RRJQ+8C'}",5.0,ChIJgekAp8n1aS4RWj9HyM58Zn8,GOOGLE,"['point_of_interest', 'establishment']",1,"Jl. Wahidin II No.7A, Ps. Baru, Kota Jakarta Pusat",
OPERATIONAL,"{'location': {'lat': -6.1678852, 'lng': 106.838223}, 'viewport': {'northeast': {'lat': -6.166557770107279, 'lng': 106.8395301298927}, 'southwest': {'lat': -6.169257429892723, 'lng': 106.8368304701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,kantor keuangan,{},,ChIJi9Nz7JT1aS4RnU_02Ue9wsQ,,0.0,ChIJi9Nz7JT1aS4RnU_02Ue9wsQ,GOOGLE,"['point_of_interest', 'establishment']",0,"RRJQ+R7X, Pasar Baru, Central Jakarta City",
OPERATIONAL,"{'location': {'lat': -6.1611886, 'lng': 106.8381103}, 'viewport': {'northeast': {'lat': -6.159854870107279, 'lng': 106.8393971798927}, 'southwest': {'lat': -6.162554529892723, 'lng': 106.8366975201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kantor Pusat Jkt,,,ChIJTwzxSf_1aS4Rp5oYK_d9ZBE,"{'compound_code': 'RRQQ+G6 South Gunung Sahari, Central Jakarta City, Jakarta', 'global_code': '6P58RRQQ+G6'}",0.0,ChIJTwzxSf_1aS4Rp5oYK_d9ZBE,GOOGLE,"['point_of_interest', 'establishment']",0,"Jl. Gn. Sahari 1 No.57e, RT.1/RW.1, Gn. Sahari Sel., Kota Jakarta Pusat",
OPERATIONAL,"{'location': {'lat': -6.1681399, 'lng': 106.835185}, 'viewport': {'northeast': {'lat': -6.166905570107278, 'lng': 106.8363547798927}, 'southwest': {'lat': -6.169605229892722, 'lng': 106.8336551201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Deputi 1 Kementerian Koordinator Bidang Perekonomian Kantor Pos,{},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116904307161570451589"">Fitria Anggraeni</a>'], 'photo_reference': 'AZose0kvD0YZpucvPbTAmHho1DzCxnpIQ1u5_tF2hADfKQVuUb-VeM2t529Luhyy94TFuLYwYPrRkxOGDSum-77QlMyEUjXInYC1FjZ_dOYvNbgYPlQn1tuCQrvVSiu1Gq686oySyd4g3pgJl4EISrV0CJt1uIjVrDlq5038tBLCvR8vU9nC', 'width': 1080}]",ChIJDVnuorz1aS4RApFoe1ltlKE,,0.0,ChIJDVnuorz1aS4RApFoe1ltlKE,GOOGLE,"['post_office', 'finance', 'point_of_interest', 'establishment']",0,"RRJM+QX8, Jl. Lap. Banteng Utara, Ps. Baru, Kota Jakarta Pusat",
OPERATIONAL,"{'location': {'lat': -6.1671897, 'lng': 106.8347679}, 'viewport': {'northeast': {'lat': -6.165843570107279, 'lng': 106.8361168298927}, 'southwest': {'lat': -6.168543229892723, 'lng': 106.8334171701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Indonesian Post. PT Persero,{},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111214128307828725324"">A Google User</a>'], 'photo_reference': 'AZose0m-wG2WG_idZSUJfw_FRYEvBeddHI5JLWAT0QE-6q-XfkDd_C38cx7KDlWshCbxY_m1oGh7rGdYRIchJsgJiR9AVsKPQ0N7c7Gei3mQ4whlVa-0FFohZPJjJlIKjfHmUhzpclfEholI-hyMomAsdizKP_349lMbrowkNJhgRxDoz10y', 'width': 1836}]",ChIJq8QxNM_1aS4RODFSLSD-zkE,"{'compound_code': 'RRMM+3V Pasar Baru, Central Jakarta City, Jakarta', 'global_code': '6P58RRMM+3V'}",2.9,ChIJq8QxNM_1aS4RODFSLSD-zkE,GOOGLE,"['post_office', 'finance', 'point_of_interest', 'establishment']",37,"Jl. Gedung Kesenian No.2, Ps. Baru, Kota Jakarta Pusat",
OPERATIONAL,"{'location': {'lat': -6.1672144, 'lng': 106.8348666}, 'viewport': {'northeast': {'lat': -6.165835470107278, 'lng': 106.8362238298927}, 'southwest': {'lat': -6.168535129892722, 'lng': 106.8335241701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Kantor Pos Regional IV Jakarta,{'open_now': True},"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111586951863915975602"">Gun Gun Hamdani</a>'], 'photo_reference': 'AZose0mSrQx8V_T-JskP6kZ0kS6dmCOPjIiNTJojxbkEMbwZcpHQezwvaEJgwI8cJAiBzQNFwx36mrYcgwnV6LwlauMTlHcLWcCFztT3jqU_PHWzbJddAFY28ds08k5yWd_U4ifHfrLLvLE0PSTBOeHxw3rfrSoM3GXfepOGXVn43Yb8ZvLb', 'width': 4128}]",ChIJZ97jNM_1aS4RlBe5r4Ok5OU,"{'compound_code': 'RRMM+4W Pasar Baru, Central Jakarta City, Jakarta', 'global_code': '6P58RRMM+4W'}",4.0,ChIJZ97jNM_1aS4RlBe5r4Ok5OU,GOOGLE,"['post_office', 'finance', 'point_of_interest', 'establishment']",10,"Jl. Gedung Kesenian No.2, Ps. Baru, Kota Jakarta Pusat",
OPERATIONAL,"{'location': {'lat': -6.1684427, 'lng': 106.837316}, 'viewport': {'northeast': {'lat': -6.167053220107277, 'lng': 106.8386464298927}, 'southwest': {'lat': -6.169752879892721, 'lng': 106.8359467701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Kantor KPPN Khusus Investasi Direktorat SMI - DJPBN Kementerian Keuangan RI,{'open_now': True},"[{'height': 3648, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110911210418423698543"">Kantor KPPN Khusus Investasi Direktorat SMI</a>'], 'photo_reference': 'AZose0kG-Adr1KTh1gGAEjeLfTzxe1faYXVkE28aoO_P8Jns4uZblpZODxmn0gHd7BzRz-AFwEYAlgp7nph70KuEMK-xeNnKIjudZ7NP42QDLTvb2Dx3Rh7hedCaGlPaM84iWhAvMLRqy6lhd5GkUvG2iOhBL9jLRlm_RIldvNC8XSfssfyq', 'width': 5472}]",ChIJtQC0_sj1aS4RuGhZ7LMzmqE,"{'compound_code': 'RRJP+MV Pasar Baru, Central Jakarta City, Jakarta', 'global_code': '6P58RRJP+MV'}",5.0,ChIJtQC0_sj1aS4RuGhZ7LMzmqE,GOOGLE,"['point_of_interest', 'establishment']",4,"Gedung Prijadi Praptosuhardjo II, Jl. Lap. Banteng Timur No.2-4, Ps. Baru, Kota Jakarta Pusat",
