business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,opening_hours,permanently_closed
OPERATIONAL,"{'location': {'lat': -6.200151099999999, 'lng': 106.8090908}, 'viewport': {'northeast': {'lat': -6.198864220107277, 'lng': 106.8104654798927}, 'southwest': {'lat': -6.201563879892721, 'lng': 106.8077658201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Singgahsini MnV Bendungan Hilir,,ChIJKYM8qqP2aS4RE6JxZ8TRXbg,"{'compound_code': 'QRX5+WJ Bendungan Hilir, Central Jakarta City, Jakarta', 'global_code': '6P58QRX5+WJ'}",0.0,ChIJKYM8qqP2aS4RE6JxZ8TRXbg,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",0,"Jl. Penjernihan Dalam No.45, RW.4, Bend. Hilir, Kota Jakarta Pusat",,
OPERATIONAL,"{'location': {'lat': -6.1907577, 'lng': 106.8065848}, 'viewport': {'northeast': {'lat': -6.189367570107278, 'lng': 106.8078881298927}, 'southwest': {'lat': -6.192067229892722, 'lng': 106.8051884701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Wir Hotel,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110575311454071943065"">A Google User</a>'], 'photo_reference': 'AZose0lA_qI_q2dHPyMaNlHN3ZinspR28uRhEcE2g96XL71yp7wNbIUlLrrcnlvOD6fQ8Df7BQoZc8Tnnd0oPaB107rOQ6G-Oj7KY-BmLaOUmViD6cofJ011buc0SOg90bdICdjL6MHqxhT_NJb7kbtMyEeOBLLXlWAJdk6wlO_lFRcdsUud', 'width': 1080}]",ChIJPQrdc5r2aS4Rx3iEFdqV3G8,"{'compound_code': 'RR54+MM Petamburan, Central Jakarta City, Jakarta', 'global_code': '6P58RR54+MM'}",4.0,ChIJPQrdc5r2aS4Rx3iEFdqV3G8,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",193,"Jl. Aipda KS. Tubun II A No.49, RT.4/RW.2, Petamburan, Kota Jakarta Pusat",,
OPERATIONAL,"{'location': {'lat': -6.1934496, 'lng': 106.8185829}, 'viewport': {'northeast': {'lat': -6.192147820107277, 'lng': 106.8200039798927}, 'southwest': {'lat': -6.194847479892721, 'lng': 106.8173043201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Grand Picasso Hotel,"[{'height': 8384, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105722472895352415353"">A Google User</a>'], 'photo_reference': 'AZose0n8V7F6NyUmN4CmNJKq2apVTcx8bJLQL7qEUEagy9ZbTPdiNlCHI8jCmdfcT79ze_BUYUHxmsJlgvD4Dqy0rt0ChBRd-l5vz2bzFadR-T-VdmynfvS7qkJwj_St3XOps79bTunYvZt9ZmHtj2i--UYTnPjbOUmhcrIaJ3grrBLBOYBJ', 'width': 9014}]",ChIJnwdTM-j3aS4Ry1OqC5U-2NQ,"{'compound_code': 'RR49+JC Kebon Kacang, Central Jakarta City, Jakarta', 'global_code': '6P58RR49+JC'}",4.3,ChIJnwdTM-j3aS4Ry1OqC5U-2NQ,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",1161,"Jl. Kb. Kacang 9 No.4, RT.8/RW.8, Kb. Kacang, Kota Jakarta Pusat",,
OPERATIONAL,"{'location': {'lat': -6.193751199999999, 'lng': 106.816945}, 'viewport': {'northeast': {'lat': -6.192417970107278, 'lng': 106.8182924298927}, 'southwest': {'lat': -6.195117629892722, 'lng': 106.8155927701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Maia Hotel Jakarta,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106032076243659799934"">A Google User</a>'], 'photo_reference': 'AZose0nqJToFDgAAXcWogiPfcP4oFKDLe9kEeKX9m6CL36fEU8kZyWowtZrXudX5PPWkkmaKA3ab3Wsh8yZzaTjHdqSH4RCPOChBYy1NFq_Kw12zs6STgsjb8TKk0fcHa_ew3kbm_HVDxXYgUA1XUyXJfz_Edl7IMLqRtj3ZCZadBmjnjjzo', 'width': 4000}]",ChIJe9yt5ET3aS4RPTXLlA4RSIc,"{'compound_code': 'RR48+FQ Kebon Kacang, Central Jakarta City, Jakarta', 'global_code': '6P58RR48+FQ'}",4.6,ChIJe9yt5ET3aS4RPTXLlA4RSIc,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",116,"Jl. Kebon Kacang Raya No.27, Kb. Kacang, Jakarta",,
OPERATIONAL,"{'location': {'lat': -6.1949668, 'lng': 106.8185341}, 'viewport': {'northeast': {'lat': -6.193623170107279, 'lng': 106.8198600798927}, 'southwest': {'lat': -6.196322829892723, 'lng': 106.8171604201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Ascott Jakarta,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101001462357204412737"">Ignatius Putu</a>'], 'photo_reference': 'AZose0laz6qmhPNM6BKXn3KAOVifA5L3JtjHprmDoPhiepCtsDCLl0lvxS-RiSEARFX8b4dc9wdORs6FfWkd_yrd_NNQuX6-4qWgII-tpqiptTfy7wPHHs2EQAPYUx4P4tyUBl3heTvD-0UuQ4xJ48UyE3M6yC6ezOS2_YkUziOpicwLtK_h', 'width': 3472}]",ChIJF1DmwCv0aS4RiUuhSmSlBjM,"{'compound_code': 'RR49+2C Kebon Melati, Central Jakarta City, Jakarta', 'global_code': '6P58RR49+2C'}",4.6,ChIJF1DmwCv0aS4RiUuhSmSlBjM,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",5123,"Jl. Kebon Kacang Raya No.2, Kb. Melati, Kota Jakarta Pusat",{'open_now': True},
OPERATIONAL,"{'location': {'lat': -6.194819799999999, 'lng': 106.817504}, 'viewport': {'northeast': {'lat': -6.193112320107277, 'lng': 106.8188480298927}, 'southwest': {'lat': -6.195811979892721, 'lng': 106.8161483701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Amaris Hotel Thamrin City,"[{'height': 9248, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106491201565812475757"">tanti wahyuni</a>'], 'photo_reference': 'AZose0l0YHpG3h14NWqxEFnobpxeTQcz5wVpVPXRFA_QUW7pEyKgNwx3NSKgYO42EKrT-biiHFhUw60Xp39iy6SxeS61BUxj6Ltu7hp7krEvcyJwGUMRRe9Wddd12MFCyG-gDf2KlsZQw3Ym6xFj_pHoxdM_siysCA1EjMkaJ5BQiKNSIg6O', 'width': 6944}]",ChIJzbGmLJ72aS4RcOcb2ZMcHYM,"{'compound_code': 'RR49+32 Kebon Melati, Central Jakarta City, Jakarta', 'global_code': '6P58RR49+32'}",4.2,ChIJzbGmLJ72aS4RcOcb2ZMcHYM,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",4429,"Gedung Thamrin City, Jl. Thamrin Boulevard No.1, Kb. Melati, Kota Jakarta Pusat",{'open_now': True},
OPERATIONAL,"{'location': {'lat': -6.1954284, 'lng': 106.8174676}, 'viewport': {'northeast': {'lat': -6.194160770107279, 'lng': 106.8189638298927}, 'southwest': {'lat': -6.196860429892722, 'lng': 106.8162641701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Thamrin Condotel,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105782120564077295268"">Uwan Urwan</a>'], 'photo_reference': 'AZose0nBKuhdI1P-PU1-s8_QOQhu4bA3UAadlXKIocmpAWdgO6ktVw8NQH93GhHUFMjk9MBWgj-8-k-BxhlhGpXorTVseilgD6pi8ihosF0jfk0BAdzIaZ_u2ymmfPg8t9GKUrcobWG1ePfUt9C9buLvfxSidTiF-8y0hdITuKRef4b9QcT1', 'width': 3000}]",ChIJ179VOiH0aS4ROuNLFVIuRhQ,,3.6,ChIJ179VOiH0aS4ROuNLFVIuRhQ,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",373,"RR38+RXG, Jl. Kebon Kacang Raya, RT.3/RW.8, Kb. Melati, Kota Jakarta Pusat",{'open_now': True},
OPERATIONAL,"{'location': {'lat': -6.1934552, 'lng': 106.8163994}, 'viewport': {'northeast': {'lat': -6.192237170107279, 'lng': 106.8177733298927}, 'southwest': {'lat': -6.194936829892723, 'lng': 106.8150736701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Shalva Hotel Jakarta,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115891273468218114617"">SupriYatno Marsupi</a>'], 'photo_reference': 'AZose0lEldJ2NU2Bl6iBo9zSt8_bFMGhZOz1qCEuc-URSfB1HLy--Fpqin2MEc18aOMEfdQu1otmH69Mh8xfTpAQ59pXoCft_CF8xhU9qkbYqfo5GXSKNFZqpo-sc3zAIL7o5Pj6OacwAfFMDrHegKDrcjlJcF23JUhp82a7xfki7cPfz08O', 'width': 4000}]",ChIJLZpQXYr3aS4ROAEF4h0dqN0,"{'compound_code': 'RR48+JH Kebon Kacang, Central Jakarta City, Jakarta', 'global_code': '6P58RR48+JH'}",4.4,ChIJLZpQXYr3aS4ROAEF4h0dqN0,GOOGLE,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",1562,"Jl. Kebon Kacang Raya No.33, RT.4/RW.8, Kb. Kacang, Kota Jakarta Pusat",{'open_now': True},
OPERATIONAL,"{'location': {'lat': -6.1935745, 'lng': 106.8188247}, 'viewport': {'northeast': {'lat': -6.192210970107278, 'lng': 106.8201349298927}, 'southwest': {'lat': -6.194910629892722, 'lng': 106.8174352701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Ana Hotel,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109830920800384990246"">Winda Winda</a>'], 'photo_reference': 'AZose0lC8cc_F_pCzoHiS-Evc9ji0_jlcd-lsDnOkjibdCu30Xm_l3zEbTrPu_G-7ogyFa385H5PrJY6afOycogDAxvhfmtE-Zjm62Ap6LaBh6j0xiAjk-L3H2fTwoSESjMx3S_kQ4HX_UBfxx-zFUgLKHz4OK4P9cHbSEdY5c6S4Poad8fp', 'width': 2296}]",ChIJx4zVkCD0aS4RPVB_p7jKl6E,"{'compound_code': 'RR49+HG Kebon Kacang, Central Jakarta City, Jakarta', 'global_code': '6P58RR49+HG'}",4.4,ChIJx4zVkCD0aS4RPVB_p7jKl6E,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",1288,"Jl. Kb. Kacang 9 No.79, RT.9/RW.4, Kb. Kacang, Kota Jakarta Pusat",,
OPERATIONAL,"{'location': {'lat': -6.1874495, 'lng': 106.8173421}, 'viewport': {'northeast': {'lat': -6.185973670107278, 'lng': 106.8186877298927}, 'southwest': {'lat': -6.188673329892722, 'lng': 106.8159880701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Juno Tanah Abang Jakarta,"[{'height': 2668, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118016004894056308904"">Juno Hotel</a>'], 'photo_reference': 'AZose0mKj85yDDHUlP9w5uhWPRuez87YzK02dNmUU2MFH5gfWxSCw2ZPglXi8I8UZMTE6oiBmeAcZ7Sx5dOEoo5ab7_QNLFJrvAMDOPE9aJdSQlJF6hwZ51gP51ZynjFLrBsr17tUyXV_S8JcmxIpCs13fvr3p7srYbma62FMpkddQ7Zy5j2', 'width': 4000}]",ChIJW5hmUJ32aS4R_Iyp5WRwpKs,"{'compound_code': 'RR78+2W Kebon Kacang, Central Jakarta City, Jakarta', 'global_code': '6P58RR78+2W'}",4.4,ChIJW5hmUJ32aS4R_Iyp5WRwpKs,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",2790,"Jl. K.H. Wahid Hasyim No.181, RT.14/RW.6, Kb. Kacang, Kota Jakarta Pusat",{'open_now': True},
OPERATIONAL,"{'location': {'lat': -6.1879541, 'lng': 106.8165706}, 'viewport': {'northeast': {'lat': -6.186718770107277, 'lng': 106.8179436298927}, 'southwest': {'lat': -6.189418429892721, 'lng': 106.8152439701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Focus Hotel,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107627243810677310159"">A Google User</a>'], 'photo_reference': 'AZose0nOdIdRE7RB9S2chCYYMGMUAWl7IDzsp_Y3_keWdh_RUz8tWmWAAsnaON5ymt_Oltm2YlGtLdqAaYj4c0R0BOFaKgCjZPfdlql_6_cKxwGM_gtJlM54vXprtXr0u5xYppL_kW2u6ZYr2AUmm6WSE8FsMFmWxHc-ZBN3JiR0AhxDd5r7', 'width': 4608}]",ChIJ5deyQZ32aS4RqL2bMdNCj6s,"{'compound_code': 'RR68+RJ Kebon Kacang, Central Jakarta City, Jakarta', 'global_code': '6P58RR68+RJ'}",4.1,ChIJ5deyQZ32aS4RqL2bMdNCj6s,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",455,"Jl. Kb. Kacang 1 No.9, RT.13/RW.6, Kb. Kacang, Kota Jakarta Pusat",{'open_now': True},
OPERATIONAL,"{'location': {'lat': -6.1917266, 'lng': 106.8198232}, 'viewport': {'northeast': {'lat': -6.190412320107278, 'lng': 106.8211916298927}, 'southwest': {'lat': -6.193111979892722, 'lng': 106.8184919701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Choska Residence,"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113910853193231821151"">A Google User</a>'], 'photo_reference': 'AZose0lwFrWfMU-S-sbU-XUTML6mVI0fm70IokhHPFYZ9lopChXlZjvC2bU3trCDnNgIJ4K7UkIXCKKntghw6azgjRlBtoExxoEfDNJ0aDWWXRncAIJuacsDYtVytFwbv6uLjhsEuDZva6hp0DCvcu_kkxb-NScMbE-p7Bk0ihnFdyMAV2sz', 'width': 1024}]",ChIJ8176nF31aS4RxoM88dkN1e4,"{'compound_code': 'RR59+8W Kebon Kacang, Central Jakarta City, Jakarta', 'global_code': '6P58RR59+8W'}",4.5,ChIJ8176nF31aS4RxoM88dkN1e4,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",39,"Jl. Kb. Kacang 29 No.16, Kb. Kacang, Jakarta",,
OPERATIONAL,"{'location': {'lat': -6.1918899, 'lng': 106.8198619}, 'viewport': {'northeast': {'lat': -6.190505370107278, 'lng': 106.8211891798927}, 'southwest': {'lat': -6.193205029892722, 'lng': 106.8184895201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,cityvilla,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116433239484959449488"">Ida Waty</a>'], 'photo_reference': 'AZose0lm4QlNsiPMRsblXvcL6LAbw1nWhtzzH_sqBDFElYXdAoEiMAhxNsaXzkfn3TM3Elz1HxZ_7Owrdq51y1w61-JFbpBrVmV8Ho53UG0XomAI4vd4Y7sTvsgfoBYqmV8wWYuAof-aZtFc-F8mOLc7hyqYPS_7O3kuzP7MxWf4l7jkMGwL', 'width': 3000}]",ChIJS7cqMyf0aS4RzOhotwE59Uo,"{'compound_code': 'RR59+6W Kebon Kacang, Central Jakarta City, Jakarta', 'global_code': '6P58RR59+6W'}",3.9,ChIJS7cqMyf0aS4RzOhotwE59Uo,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",271,"Jl. Kb. Kacang 29 No.13, RT.8/RW.4, Kb. Kacang, Kota Jakarta Pusat",,
OPERATIONAL,"{'location': {'lat': -6.1886683, 'lng': 106.8192797}, 'viewport': {'northeast': {'lat': -6.187267370107278, 'lng': 106.8206336798927}, 'southwest': {'lat': -6.189967029892722, 'lng': 106.8179340201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,iRoom Residence,"[{'height': 288, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110258507696601149297"">iRoom Residence</a>'], 'photo_reference': 'AZose0l6c1VumjqUOEwBoZRJqDySRj6yUtdP9wwd7YOWNOkbk4UYYAzyxringnS0ODA1RE0rUDFu1ebEEvbDd5USwgLhYvTU-UjJuK2e9de9COZU8I3rowj24KBoBVDQWKt7MuNFIq2x-x_7UqJ2GKy3Fk1JxMzeLBWSl8xW-BoNXlOQYqRc', 'width': 512}]",ChIJ-ZOZvSf0aS4RxvRB3BzPdWA,"{'compound_code': 'RR69+GP Kebon Kacang, Central Jakarta City, Jakarta', 'global_code': '6P58RR69+GP'}",4.1,ChIJ-ZOZvSf0aS4RxvRB3BzPdWA,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",213,"Jl. Kebon Kacang II No.50, RT.2/RW.4, Kb. Kacang, Kota Jakarta Pusat",{'open_now': False},
OPERATIONAL,"{'location': {'lat': -6.1866666, 'lng': 106.8173307}, 'viewport': {'northeast': {'lat': -6.185353770107278, 'lng': 106.8187503298927}, 'southwest': {'lat': -6.188053429892721, 'lng': 106.8160506701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Ashley Tanah Abang,"[{'height': 3726, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118323181798205259251"">A Google User</a>'], 'photo_reference': 'AZose0m3QNZWZXQ-seJu8_wlj5sCJvJoo3oMVRiRoI_Es8le60CXOveqULy3rYGfgDn7UHI3gcJSmzuKDaUs3qgUCulw-vpU11hwLHIWQYsObeDpELV7KGQOJXs-9ff70nvPj1Z-P-x6iNdnEoVpLstpr8sl3yfat5Y08X5FLChXlTBvxaM5', 'width': 5582}]",ChIJh95LXPH3aS4RRTY2C92U990,"{'compound_code': 'RR78+8W Kampung Bali, Central Jakarta City, Jakarta', 'global_code': '6P58RR78+8W'}",4.5,ChIJh95LXPH3aS4RRTY2C92U990,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",568,"Jl. K.H. Wahid Hasyim No.220, Kampung Bali, Central Jakarta City",,
OPERATIONAL,"{'location': {'lat': -6.191421699999999, 'lng': 106.8202799}, 'viewport': {'northeast': {'lat': -6.190109770107278, 'lng': 106.8216539298927}, 'southwest': {'lat': -6.192809429892722, 'lng': 106.8189542701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz Plus near Plaza Indonesia,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107847836372921562675"">A Google User</a>'], 'photo_reference': 'AZose0l_ZBJlNNL0QaTQnuVPl9HUIYwre2ppiKK914WcWFqsfWijhFvzpb_-3_1W9ykKYWd_W5ZoXX5icbF7wOsbyzqHuhvU2rrfJTiyV_AeFECZ7NqQQ34sDLJ3DdxPSyeRy92fuLfWrJB5HeePHetENsAYI2PgsVRzLmdpM27SORWpoSHz', 'width': 900}]",ChIJB2TTO572aS4RziH2-anVxoQ,"{'compound_code': 'RR5C+C4 Kebon Kacang, Central Jakarta City, Jakarta', 'global_code': '6P58RR5C+C4'}",4.2,ChIJB2TTO572aS4RziH2-anVxoQ,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",560,"Jl. Kb. Kacang 29 No.8A, Kb. Kacang, Kota Jakarta Pusat",,
OPERATIONAL,"{'location': {'lat': -6.1914451, 'lng': 106.818881}, 'viewport': {'northeast': {'lat': -6.190096420107278, 'lng': 106.8201878798927}, 'southwest': {'lat': -6.192796079892722, 'lng': 106.8174882201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 90056 Wisma Kebon Kacang 9,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108312596636331046686"">duduy dun</a>'], 'photo_reference': 'AZose0mrqCMUZtrO98qurlWmJ9qVWmUmVfDfxh_IWuLX9-WrXJGTf9-gZudNP9Q7fWJYAwZTvht6tnD1OcxxZI_cnlOsXq351p6-s1soZ8v2QAeLp9thiZ1sV0dhAkSwz6PP_KEJjPGUK5mtDgQmX7a6BTyRJJ6vef0iRD1_oxACjodTW3MS', 'width': 3024}]",ChIJTfEa53H1aS4R1njDLXgk1Bs,"{'compound_code': 'RR59+CH Kebon Kacang, Central Jakarta City, Jakarta', 'global_code': '6P58RR59+CH'}",3.8,ChIJTfEa53H1aS4R1njDLXgk1Bs,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",65,"Near Plaza Indonesia, Jakarta Near Plaza Indonesia, Jakarta, RT.2/RW.4, Kb. Kacang, Kota Jakarta Pusat",,
OPERATIONAL,"{'location': {'lat': -6.1913918, 'lng': 106.8188686}, 'viewport': {'northeast': {'lat': -6.190041670107279, 'lng': 106.8202015798927}, 'southwest': {'lat': -6.192741329892723, 'lng': 106.8175019201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Cantik Syari,"[{'height': 1024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113016479456346391242"">A Google User</a>'], 'photo_reference': 'AZose0l5c1Sxp8no2Uwfbq3WVeJoiE4RQZvqB_TVT9DfttISJ670hiyYvscsPkrXnGcAuKgTyOvmPrZto70OObCKOPbU0gARL_1oEUL8kzT-4iU15rNU49XzdlIClCuuzH3fcXEqrLY0ezZyKNgZswwyhaYuMB3LbV5-FMbxKiQZKYtbXJeo', 'width': 1024}]",ChIJvUzG6L71aS4R_01JZKwQ6j8,"{'compound_code': 'RR59+CH Kebon Kacang, Central Jakarta City, Jakarta', 'global_code': '6P58RR59+CH'}",4.8,ChIJvUzG6L71aS4R_01JZKwQ6j8,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",270,"Jl. Kb. Kacang 9 No.43, RT.2/RW.4, Kb. Kacang, Kota Jakarta Pusat",{'open_now': True},
OPERATIONAL,"{'location': {'lat': -6.1880033, 'lng': 106.8182125}, 'viewport': {'northeast': {'lat': -6.186709220107278, 'lng': 106.8195622798927}, 'southwest': {'lat': -6.189408879892722, 'lng': 106.8168626201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,I Home Residence,"[{'height': 450, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111895481729462413057"">I Home Residence</a>'], 'photo_reference': 'AZose0kkAPzL6Xb93gAEucHqSlpVWO7cM9J2RRgekesa6fq0lyUj86jiY-_oJHqQNka2svOCkeQNHjoh7CH6aDYX0Wmi5DfWxDHQl7iI9V0A_EuWLDHsoASCj2b01osuye-C9xWtWEybwJFO-w_k0mi9Br2D_PjjfIUZFdiLzmiDqZVnmtrB', 'width': 800}]",ChIJZ-o2gJ32aS4RgELLECjOEvE,"{'compound_code': 'RR69+R7 Kebon Kacang, Central Jakarta City, Jakarta', 'global_code': '6P58RR69+R7'}",4.0,ChIJZ-o2gJ32aS4RgELLECjOEvE,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",270,"Jl. Kb. Kacang 1 No.57, RT.2/RW.5, Kb. Kacang, Kota Jakarta Pusat",,
OPERATIONAL,"{'location': {'lat': -6.1880557, 'lng': 106.8191395}, 'viewport': {'northeast': {'lat': -6.186750220107278, 'lng': 106.8204861798927}, 'southwest': {'lat': -6.189449879892722, 'lng': 106.8177865201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Wisma pelangi 1,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107982087568190932621"">A Google User</a>'], 'photo_reference': 'AZose0lqWpiEisLerzDvhLFrJm6KqcQg-obWEEFChOn7c8gtxHJECOxKiBDhcklsP6KY69-KUVIPf87rV6lhlIRdp1hoGivTH7cTJ8trjFoLw5nPLD9Z1XGchp82WwVMgLGpJnkpEtY_Lxfk9VZDTIXqfe53oduBDr2RJWBBHUzX98THaT9j', 'width': 5328}]",ChIJZX-sCcj1aS4R6ZeJL29INNI,"{'compound_code': 'RR69+QM Kebon Kacang, Central Jakarta City, Jakarta', 'global_code': '6P58RR69+QM'}",4.7,ChIJZX-sCcj1aS4R6ZeJL29INNI,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",23,"Jl. Kb. Kacang 1 No.75, Kb. Kacang, Kota Jakarta Pusat",,
OPERATIONAL,"{'location': {'lat': -6.1837293, 'lng': 106.8150151}, 'viewport': {'northeast': {'lat': -6.182454070107278, 'lng': 106.8164835798927}, 'southwest': {'lat': -6.185153729892722, 'lng': 106.8137839201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,ibis Styles Jakarta Tanah Abang,"[{'height': 6720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112140741960212275902"">A Google User</a>'], 'photo_reference': 'AZose0kz_bFCo0JiGA3EpJdhGa4snWpPmhyGtslknx360LBo885lhpJF58rH_XUchIOcs0GJDC-d_tadsKtbnIrAXCTe-SPKr_8FmH9rN2XW_XTPSShFz29AbgDQS77fPTpsFIMkufUJBilLE5RbDXJUaiiOqUR5N-DBtPj__NMktGyIw6uA', 'width': 4480}]",ChIJCdVANyv3aS4RmOOMzczsjb4,"{'compound_code': 'RR88+G2 Kampung Bali, Central Jakarta City, Jakarta', 'global_code': '6P58RR88+G2'}",4.8,ChIJCdVANyv3aS4RmOOMzczsjb4,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",3887,"Jl. H. Fachrudin No.22, RW.5, Kp. Bali, Kota Jakarta Pusat",,
